rollout/ep_rew_mean,time/episodes,rollout/ep_len_mean,time/fps,rollout/exploration_rate,time/total_timesteps,time/time_elapsed,train/loss,train/n_updates,train/learning_rate
2.52,15716,290.87,2688,0.05,4463072,1660,0.0011175216641277075,551633,0.0005
2.57,15720,295.08,2688,0.05,4464800,1660,5.385876283980906e-05,551849,0.0005
2.6,15724,294.94,2688,0.05,4465984,1661,6.237176421564072e-05,551997,0.0005
2.59,15728,296.44,2688,0.05,4467136,1661,0.0032484461553394794,552141,0.0005
2.57,15732,298.1,2688,0.05,4467832,1662,0.0008292140555568039,552228,0.0005
2.56,15736,298.95,2688,0.05,4468824,1662,7.529080903623253e-05,552352,0.0005
2.53,15740,297.72,2688,0.05,4469208,1662,5.841079473611899e-05,552400,0.0005
2.55,15744,300.46,2688,0.05,4471168,1663,3.2056203053798527e-05,552645,0.0005
2.56,15748,304.87,2688,0.05,4472912,1663,0.010615972802042961,552863,0.0005
2.59,15752,311.39,2688,0.05,4474088,1664,0.0008287235395982862,553010,0.0005
2.63,15756,312.65,2688,0.05,4474728,1664,0.0005092044011689723,553090,0.0005
2.58,15760,305.19,2688,0.05,4476152,1665,3.5016961192013696e-05,553268,0.0005
2.5,15764,301.07,2688,0.05,4477200,1665,0.00021131261019036174,553399,0.0005
2.52,15768,298.88,2688,0.05,4478576,1666,8.759266347624362e-05,553571,0.0005
2.49,15772,292.1,2688,0.05,4479200,1666,0.000637495017144829,553649,0.0005
2.49,15776,286.16,2688,0.05,4481984,1667,9.620613127481192e-05,553997,0.0005
2.48,15780,288.5,2688,0.05,4483048,1667,0.0013675468508154154,554130,0.0005
2.47,15784,295.15,2688,0.05,4483616,1667,0.0005753032164648175,554201,0.0005
2.46,15788,294.08,2688,0.05,4485224,1668,0.0012752913171425462,554402,0.0005
2.43,15792,295.26,2688,0.05,4486200,1668,0.0017774013103917241,554524,0.0005
2.51,15796,299.16,2688,0.05,4487544,1669,0.001176557969301939,554692,0.0005
2.54,15800,301.69,2688,0.05,4488168,1669,0.00015745547716505826,554770,0.0005
2.52,15804,304.73,2688,0.05,4490824,1670,2.6592048016027547e-05,555102,0.0005
2.51,15808,309.39,2688,0.05,4492672,1671,0.0008140853024087846,555333,0.0005
2.67,15812,313.63,2688,0.05,4493504,1671,7.690670463489369e-05,555437,0.0005
2.62,15816,316.56,2688,0.05,4494768,1672,0.001428011106327176,555595,0.0005
2.63,15820,312.12,2688,0.05,4496040,1672,0.0025638090446591377,555754,0.0005
2.58,15824,312.38,2688,0.05,4496720,1672,0.0016615894855931401,555839,0.0005
2.55,15828,309.1,2688,0.05,4497984,1673,0.003835802897810936,555997,0.0005
2.59,15832,313.44,2688,0.05,4499744,1673,0.00320707936771214,556217,0.0005
2.58,15836,317.39,2688,0.05,4501280,1674,0.0003775319491978735,556409,0.0005
2.66,15840,323.98,2688,0.05,4502744,1675,6.312192272162065e-05,556592,0.0005
2.74,15844,328.5,2688,0.05,4503856,1675,0.002512305276468396,556731,0.0005
2.8,15848,325.15,2688,0.05,4504728,1675,8.875589992385358e-05,556840,0.0005
2.94,15852,323.5,2688,0.05,4506336,1676,0.0003447505587246269,557041,0.0005
2.91,15856,323.89,2688,0.05,4507832,1676,0.00021391751943156123,557228,0.0005
2.96,15860,328.18,2688,0.05,4508752,1677,0.0011362925870344043,557343,0.0005
2.97,15864,328.46,2688,0.05,4510256,1677,0.001083848881535232,557531,0.0005
2.93,15868,325.76,2688,0.05,4511440,1678,0.0006224139360710979,557679,0.0005
2.96,15872,329.8,2688,0.05,4512504,1678,0.0029191116336733103,557812,0.0005
3.01,15876,327.52,2688,0.05,4514000,1679,0.00017608588677830994,557999,0.0005
3.0,15880,322.88,2688,0.05,4514720,1679,0.00018866293248720467,558089,0.0005
3.05,15884,318.27,2688,0.05,4515880,1679,0.013238233514130116,558234,0.0005
3.07,15888,318.19,2688,0.05,4516608,1680,3.708848453243263e-05,558325,0.0005
3.09,15892,318.61,2688,0.05,4518304,1680,7.111480226740241e-05,558537,0.0005
3.04,15896,318.46,2688,0.05,4520088,1681,6.586451490875334e-05,558760,0.0005
3.1,15900,323.25,2688,0.05,4522168,1682,6.855665560578927e-05,559020,0.0005
3.13,15904,324.89,2688,0.05,4523184,1682,0.0012137893354520202,559147,0.0005
3.14,15908,326.2,2688,0.05,4524344,1683,7.919190102256835e-05,559292,0.0005
3.13,15912,323.11,2688,0.05,4526040,1683,0.00013061099161859602,559504,0.0005
3.18,15916,321.39,2688,0.05,4527136,1684,5.922300988459028e-05,559641,0.0005
3.19,15920,324.92,2688,0.05,4528400,1684,0.0009310815366916358,559799,0.0005
3.2,15924,324.47,2688,0.05,4529384,1684,0.0006755961221642792,559922,0.0005
3.24,15928,325.27,2688,0.05,4530584,1685,0.0007263262523338199,560072,0.0005
3.23,15932,323.38,2688,0.05,4531448,1685,0.000122562880278565,560180,0.0005
3.22,15936,316.55,2688,0.05,4532408,1686,0.0003383565926924348,560300,0.0005
3.22,15940,314.16,2688,0.05,4533008,1686,0.00019971061556134373,560375,0.0005
3.06,15944,304.86,2688,0.05,4534672,1686,2.2223524865694344e-05,560583,0.0005
3.02,15948,303.92,2688,0.05,4535144,1687,0.001148094772361219,560642,0.0005
2.87,15952,305.41,2688,0.05,4537736,1688,2.972595757455565e-05,560966,0.0005
2.84,15956,307.04,2688,0.05,4538296,1688,0.0003920619492419064,561036,0.0005
2.81,15960,309.74,2688,0.05,4539944,1688,0.000676698808092624,561242,0.0005
2.83,15964,310.11,2688,0.05,4540752,1689,0.0008795725298114121,561343,0.0005
2.87,15968,316.14,2688,0.05,4543288,1690,0.0005130235804244876,561660,0.0005
2.92,15972,321.22,2688,0.05,4544720,1690,0.00016624137060716748,561839,0.0005
2.89,15976,319.56,2688,0.05,4545936,1691,0.0004078742931596935,561991,0.0005
2.87,15980,325.84,2688,0.05,4547760,1691,0.0003953311825171113,562219,0.0005
2.81,15984,326.79,2688,0.05,4548368,1691,3.349295730004087e-05,562295,0.0005
2.84,15988,329.09,2688,0.05,4549872,1692,0.00011530866322573274,562483,0.0005
2.82,15992,329.17,2688,0.05,4551096,1692,0.000203948569833301,562636,0.0005
2.81,15996,327.72,2688,0.05,4551832,1693,4.3770167394541204e-05,562728,0.0005
2.7,16000,319.56,2688,0.05,4553128,1693,5.2348209464980755e-06,562890,0.0005
2.69,16004,314.29,2688,0.05,4553704,1693,0.0002326139947399497,562962,0.0005
2.64,16008,307.64,2688,0.05,4555512,1694,0.0006890327204018831,563188,0.0005
2.7,16012,309.36,2688,0.05,4557000,1695,0.0015832483768463135,563374,0.0005
2.68,16016,310.86,2688,0.05,4558024,1695,1.6661235349602066e-05,563502,0.0005
2.63,16020,309.95,2688,0.05,4559304,1696,0.0003272813919465989,563662,0.0005
2.64,16024,309.31,2688,0.05,4560016,1696,0.0005595642724074423,563751,0.0005
2.59,16028,306.5,2688,0.05,4561024,1696,0.0011494593927636743,563877,0.0005
2.57,16032,303.41,2688,0.05,4562176,1697,0.00027172916452400386,564021,0.0005
2.56,16036,305.87,2688,0.05,4563232,1697,0.0005627001519314945,564153,0.0005
2.57,16040,306.18,2688,0.05,4564664,1698,0.00013045218656770885,564332,0.0005
2.63,16044,313.84,2688,0.05,4566080,1698,5.75849880988244e-05,564509,0.0005
2.66,16048,317.8,2688,0.05,4567944,1699,0.00012157165474491194,564742,0.0005
2.74,16052,320.43,2688,0.05,4568624,1699,0.0005177840939722955,564827,0.0005
2.77,16056,316.87,2688,0.05,4569976,1700,4.885674570687115e-05,564996,0.0005
2.79,16060,313.06,2688,0.05,4571064,1700,0.0026270628441125154,565132,0.0005
2.82,16064,312.77,2688,0.05,4572048,1700,0.00018775940407067537,565255,0.0005
2.79,16068,306.37,2688,0.05,4572744,1701,0.00011378209455870092,565342,0.0005
2.73,16072,295.99,2688,0.05,4573944,1701,3.113696584478021e-05,565492,0.0005
2.69,16076,293.25,2688,0.05,4574576,1701,0.008234678767621517,565571,0.0005
2.73,16080,285.44,2688,0.05,4575432,1702,0.0007690914790146053,565678,0.0005
2.73,16084,280.73,2688,0.05,4576464,1702,0.00015532245743088424,565807,0.0005
2.69,16088,277.23,2688,0.05,4577488,1702,0.0007543031242676079,565935,0.0005
2.72,16092,274.83,2688,0.05,4578400,1703,0.0008294948493130505,566049,0.0005
2.72,16096,273.07,2688,0.05,4579280,1703,0.0008362907683476806,566159,0.0005
2.74,16100,273.83,2688,0.05,4579912,1703,0.001068929093889892,566238,0.0005
2.73,16104,274.0,2688,0.05,4581832,1704,0.0003567584208212793,566478,0.0005
2.73,16108,275.68,2688,0.05,4582456,1704,0.00310542993247509,566556,0.0005
2.55,16112,271.42,2688,0.05,4583488,1705,0.0003396770334802568,566685,0.0005
2.55,16116,266.99,2688,0.05,4584328,1705,5.838054494233802e-05,566790,0.0005
2.57,16120,263.37,2688,0.05,4585168,1705,0.0006142537458799779,566895,0.0005
2.56,16124,260.61,2688,0.05,4586512,1706,3.139822365483269e-05,567063,0.0005
2.59,16128,262.48,2688,0.05,4587056,1706,6.07227957516443e-06,567131,0.0005
2.66,16132,265.09,2688,0.05,4588256,1706,0.00019676866941154003,567281,0.0005
2.67,16136,264.03,2688,0.05,4588880,1707,9.844048690865748e-06,567359,0.0005
2.65,16140,260.76,2688,0.05,4590960,1707,0.0007797772414050996,567619,0.0005
2.73,16144,261.7,2688,0.05,4591616,1708,0.002916997531428933,567701,0.0005
2.68,16148,256.01,2688,0.05,4592464,1708,0.0003016296832356602,567807,0.0005
2.62,16152,249.48,2688,0.05,4593720,1708,0.00019579785293899477,567964,0.0005
2.59,16156,246.61,2688,0.05,4594112,1709,0.0016030394472181797,568013,0.0005
2.55,16160,243.24,2688,0.05,4594920,1709,7.04282138030976e-05,568114,0.0005
2.49,16164,240.96,2688,0.05,4595856,1709,0.0001253213413292542,568231,0.0005
2.49,16168,241.13,2688,0.05,4596944,1710,0.0007992768078111112,568367,0.0005
2.45,16172,238.66,2688,0.05,4597368,1710,0.0003955858701374382,568420,0.0005
2.45,16176,237.66,2688,0.05,4598520,1710,0.0003371202910784632,568564,0.0005
2.44,16180,236.06,2687,0.05,4598792,1710,0.00032564133289270103,568598,0.0005
2.45,16184,235.62,2687,0.05,4600136,1711,4.154223279329017e-05,568766,0.0005
2.47,16188,236.15,2687,0.05,4600336,1711,0.0007723126909695566,568791,0.0005
2.43,16192,234.0,2687,0.05,4602048,1712,0.009093694388866425,569005,0.0005
2.42,16196,234.74,2687,0.05,4602696,1712,0.000562021741643548,569086,0.0005
2.45,16200,234.94,2687,0.05,4603704,1712,0.0005711353151127696,569212,0.0005
2.44,16204,232.14,2687,0.05,4604672,1713,0.0006625625537708402,569333,0.0005
2.46,16208,229.37,2687,0.05,4605272,1713,5.85502821195405e-05,569408,0.0005
2.49,16212,227.82,2687,0.05,4606216,1713,0.0015327476430684328,569526,0.0005
2.44,16216,224.29,2687,0.05,4606864,1713,2.6666337362257764e-05,569607,0.0005
2.4,16220,223.23,2687,0.05,4607416,1714,0.00021978183940518647,569676,0.0005
2.39,16224,222.13,2687,0.05,4608080,1714,0.0001270146167371422,569759,0.0005
2.33,16228,218.32,2687,0.05,4608800,1714,0.0005759407067671418,569849,0.0005
2.35,16232,218.67,2687,0.05,4610320,1715,0.000250220182351768,570039,0.0005
2.54,16236,220.49,2687,0.05,4611424,1715,0.00023121600679587573,570177,0.0005
2.55,16240,221.44,2687,0.05,4612744,1716,0.0003437641717027873,570342,0.0005
2.49,16244,220.06,2687,0.05,4614136,1716,0.00011824195098597556,570516,0.0005
2.53,16248,224.13,2687,0.05,4614720,1716,0.0030335700139403343,570589,0.0005
2.51,16252,222.51,2687,0.05,4615928,1717,0.0004088090208824724,570740,0.0005
2.52,16256,221.78,2687,0.05,4616376,1717,0.022263210266828537,570796,0.0005
2.6,16260,224.15,2687,0.05,4617768,1718,0.004031519405543804,570970,0.0005
2.61,16264,226.29,2687,0.05,4618472,1718,0.0005056138033978641,571058,0.0005
2.6,16268,227.26,2687,0.05,4619912,1718,1.8433738659950905e-05,571238,0.0005
2.69,16272,231.03,2687,0.05,4620728,1719,3.324285353301093e-05,571340,0.0005
2.74,16276,233.12,2687,0.05,4621968,1719,0.00036437969538383186,571495,0.0005
2.85,16280,236.74,2687,0.05,4623368,1720,0.0074050468392670155,571670,0.0005
3.01,16284,242.95,2687,0.05,4624304,1720,0.00013830939133185893,571787,0.0005
3.0,16288,244.82,2687,0.05,4625240,1720,0.00040613539749756455,571904,0.0005
3.04,16292,244.3,2687,0.05,4625936,1721,8.660717867314816e-05,571991,0.0005
3.03,16296,245.12,2687,0.05,4627856,1721,0.0010131682502105832,572231,0.0005
3.03,16300,250.05,2687,0.05,4628672,1722,0.006044992245733738,572333,0.0005
3.09,16304,255.92,2687,0.05,4630912,1722,3.071574246860109e-05,572613,0.0005
3.12,16308,260.98,2687,0.05,4631144,1722,0.0005831797607243061,572642,0.0005
3.12,16312,261.35,2687,0.05,4632688,1723,0.00016995667829178274,572835,0.0005
3.27,16316,266.41,2687,0.05,4633536,1723,0.0001337327266810462,572941,0.0005
3.34,16320,269.8,2687,0.05,4634744,1724,0.00016732423682697117,573092,0.0005
3.46,16324,274.08,2687,0.05,4635720,1724,6.038584251655266e-05,573214,0.0005
3.53,16328,276.69,2687,0.05,4636920,1725,0.0001334387343376875,573364,0.0005
3.63,16332,278.29,2687,0.05,4638552,1725,0.0033522380981594324,573568,0.0005
3.5,16336,279.02,2687,0.05,4639592,1726,0.0009349099709652364,573698,0.0005
3.52,16340,279.41,2687,0.05,4640760,1726,0.0001797798031475395,573844,0.0005
3.48,16344,276.23,2687,0.05,4641408,1726,0.0012054481776431203,573925,0.0005
3.48,16348,275.63,2687,0.05,4642064,1727,0.0008390933508053422,574007,0.0005
3.47,16352,275.28,2687,0.05,4643384,1727,0.000698671443387866,574172,0.0005
3.49,16356,277.04,2687,0.05,4644184,1727,0.0004198371316306293,574272,0.0005
3.42,16360,275.68,2687,0.05,4644816,1728,5.125773895997554e-05,574351,0.0005
3.33,16364,270.34,2687,0.05,4645360,1728,4.834443097934127e-05,574419,0.0005
3.31,16368,267.92,2687,0.05,4646400,1728,0.0011348399566486478,574549,0.0005
3.31,16372,265.79,2687,0.05,4647112,1728,0.0009258582140319049,574638,0.0005
3.28,16376,263.09,2687,0.05,4647864,1729,6.115423457231373e-05,574732,0.0005
3.15,16380,258.54,2687,0.05,4648320,1729,0.03532084822654724,574789,0.0005
2.97,16384,251.3,2687,0.05,4649664,1729,0.00026138860266655684,574957,0.0005
2.97,16388,251.29,2687,0.05,4650472,1730,0.00021292043675202876,575058,0.0005
2.93,16392,252.44,2687,0.05,4651360,1730,0.00014026208373252302,575169,0.0005
2.92,16396,249.89,2687,0.05,4652408,1730,6.853523518657312e-05,575300,0.0005
2.91,16400,246.92,2687,0.05,4653704,1731,0.006501004099845886,575462,0.0005
2.9,16404,241.6,2687,0.05,4655128,1731,3.6026274756295606e-05,575640,0.0005
2.89,16408,240.15,2687,0.05,4656088,1732,2.0137700630584732e-05,575760,0.0005
2.99,16412,243.58,2687,0.05,4656800,1732,8.997907571028918e-05,575849,0.0005
2.98,16416,242.2,2687,0.05,4658368,1733,0.00013242298155091703,576045,0.0005
2.96,16420,243.22,2687,0.05,4659064,1733,0.0017275478458032012,576132,0.0005
2.91,16424,242.8,2687,0.05,4660520,1733,5.3912408475298434e-05,576314,0.0005
2.83,16428,243.55,2687,0.05,4661200,1734,2.6958769012708217e-05,576399,0.0005
2.68,16432,238.45,2687,0.05,4661904,1734,0.0001070758153218776,576487,0.0005
2.67,16436,235.67,2687,0.05,4662648,1734,1.426791823178064e-05,576580,0.0005
2.62,16440,232.48,2687,0.05,4664152,1735,0.00015870282368268818,576768,0.0005
2.68,16444,237.03,2687,0.05,4664856,1735,0.0007408454548567533,576856,0.0005
2.67,16448,237.73,2687,0.05,4666272,1736,0.00011753279977710918,577033,0.0005
2.66,16452,237.85,2687,0.05,4666904,1736,4.409403118188493e-05,577112,0.0005
2.71,16456,239.21,2687,0.05,4669320,1737,0.001993459416553378,577414,0.0005
2.72,16460,245.83,2687,0.05,4669536,1737,0.0018508877838030457,577441,0.0005
2.85,16464,252.42,2687,0.05,4671224,1737,0.00045004941057413816,577652,0.0005
2.85,16468,253.16,2687,0.05,4671472,1738,0.00019606335263233632,577683,0.0005
2.76,16472,252.25,2687,0.05,4672728,1738,9.496482380200177e-05,577840,0.0005
2.8,16476,255.53,2687,0.05,4673616,1738,1.977346619241871e-05,577951,0.0005
2.87,16480,259.86,2687,0.05,4674832,1739,9.728168515721336e-05,578103,0.0005
2.92,16484,262.4,2687,0.05,4675816,1739,0.0002764576056506485,578226,0.0005
3.02,16488,263.05,2687,0.05,4676688,1740,0.0013288273476064205,578335,0.0005
3.06,16492,262.93,2687,0.05,4677728,1740,0.0007645677542313933,578465,0.0005
3.07,16496,263.34,2687,0.05,4678456,1740,0.00031408961513079703,578556,0.0005
3.08,16500,262.21,2687,0.05,4679888,1741,0.0001269388449145481,578735,0.0005
3.1,16504,262.92,2687,0.05,4680656,1741,0.00024464220041409135,578831,0.0005
3.02,16508,260.99,2687,0.05,4681912,1741,0.000102243859146256,578988,0.0005
3.03,16512,260.3,2687,0.05,4682936,1742,1.069863537850324e-05,579116,0.0005
2.98,16516,261.23,2687,0.05,4684192,1742,0.002796640619635582,579273,0.0005
2.98,16520,261.28,2687,0.05,4686048,1743,0.00027224383666180074,579505,0.0005
3.08,16524,264.2,2687,0.05,4686984,1743,0.0004967206623405218,579622,0.0005
3.24,16528,269.37,2687,0.05,4689048,1744,0.0014517690287902951,579880,0.0005
3.35,16532,274.39,2687,0.05,4689736,1744,0.0017305221408605576,579966,0.0005
3.4,16536,284.62,2687,0.05,4692248,1745,0.00048203967162407935,580280,0.0005
3.39,16540,293.64,2687,0.05,4693536,1746,3.147614552290179e-05,580441,0.0005
3.34,16544,298.68,2687,0.05,4695560,1746,0.008102010935544968,580694,0.0005
3.35,16548,302.48,2687,0.05,4697024,1747,0.00026725255884230137,580877,0.0005
3.38,16552,306.07,2687,0.05,4698088,1747,0.00012068391515640542,581010,0.0005
3.41,16556,311.56,2687,0.05,4700112,1748,0.00010855052096303552,581263,0.0005
3.44,16560,316.99,2687,0.05,4702352,1749,7.164104317780584e-05,581543,0.0005
3.41,16564,324.21,2687,0.05,4704136,1750,0.00040808957419358194,581766,0.0005
3.4,16568,329.07,2687,0.05,4704960,1750,0.00024213152937591076,581869,0.0005
3.43,16572,333.22,2687,0.05,4706408,1750,0.00021915885736234486,582050,0.0005
3.47,16576,335.16,2687,0.05,4707488,1751,0.00014299419126473367,582185,0.0005
3.6,16580,337.47,2687,0.05,4708872,1751,6.33255549473688e-05,582358,0.0005
3.57,16584,338.06,2687,0.05,4709416,1752,0.00026108193560503423,582426,0.0005
3.61,16588,337.75,2687,0.05,4711032,1752,0.00011915203504031524,582628,0.0005
3.55,16592,340.48,2687,0.05,4711824,1752,0.0007078326889313757,582727,0.0005
3.6,16596,342.87,2687,0.05,4713848,1753,0.006477326154708862,582980,0.0005
3.66,16600,346.34,2687,0.05,4714384,1753,0.00012648881238419563,583047,0.0005
3.64,16604,346.59,2687,0.05,4716024,1754,0.003191323485225439,583252,0.0005
3.66,16608,348.76,2687,0.05,4716424,1754,0.0004340865998528898,583302,0.0005
3.56,16612,346.73,2687,0.05,4717608,1755,3.4734119253698736e-05,583450,0.0005
3.5,16616,344.63,2687,0.05,4718520,1755,1.8687756892177276e-05,583564,0.0005
3.49,16620,347.97,2687,0.05,4720800,1756,5.131162834004499e-05,583849,0.0005
3.43,16624,353.55,2687,0.05,4721736,1756,4.957933197147213e-05,583966,0.0005
3.31,16628,349.17,2688,0.05,4723776,1757,0.0010354112600907683,584221,0.0005
3.25,16632,349.86,2688,0.05,4724120,1757,5.094880543765612e-05,584264,0.0005
3.18,16636,340.74,2688,0.05,4725600,1758,0.006614716723561287,584449,0.0005
3.17,16640,333.35,2688,0.05,4726208,1758,0.005007381085306406,584525,0.0005
3.19,16644,325.79,2688,0.05,4727552,1758,0.002208852441981435,584693,0.0005
3.18,16648,320.88,2688,0.05,4728152,1758,4.556838393909857e-05,584768,0.0005
3.12,16652,316.12,2688,0.05,4729472,1759,0.0005772007862105966,584933,0.0005
2.99,16656,308.82,2688,0.05,4730080,1759,0.0001819980243453756,585009,0.0005
2.92,16660,298.26,2688,0.05,4731584,1760,0.0005100343842059374,585197,0.0005
2.93,16664,291.62,2688,0.05,4732040,1760,7.09251471562311e-05,585254,0.0005
2.96,16668,285.97,2688,0.05,4733432,1760,1.7439324437873438e-05,585428,0.0005
3.02,16672,285.37,2688,0.05,4735104,1761,2.0869083527941257e-05,585637,0.0005
2.96,16676,284.66,2688,0.05,4735832,1761,0.000489500816911459,585728,0.0005
2.86,16680,285.0,2688,0.05,4737688,1762,7.78175744926557e-05,585960,0.0005
2.82,16684,287.49,2688,0.05,4738392,1762,0.000251706806011498,586048,0.0005
2.73,16688,291.11,2688,0.05,4740176,1763,0.00014687996008433402,586271,0.0005
2.73,16692,291.37,2688,0.05,4741800,1764,3.2014286261983216e-05,586474,0.0005
2.73,16696,294.45,2688,0.05,4742520,1764,0.0005544880405068398,586564,0.0005
2.62,16700,289.89,2688,0.05,4743168,1764,0.000693196605425328,586645,0.0005
2.59,16704,287.21,2688,0.05,4744648,1765,0.00017378093616571277,586830,0.0005
2.56,16708,284.17,2688,0.05,4744944,1765,0.00022672109480481595,586867,0.0005
2.62,16712,286.39,2688,0.05,4746600,1765,0.0001339065784122795,587074,0.0005
2.64,16716,287.17,2688,0.05,4747200,1766,0.0004947215784341097,587149,0.0005
2.66,16720,282.37,2688,0.05,4748176,1766,0.00046946966904215515,587271,0.0005
2.73,16724,276.13,2688,0.05,4749744,1766,0.0010457186726853251,587467,0.0005
2.72,16728,276.62,2688,0.05,4750536,1767,0.006407317239791155,587566,0.0005
2.71,16732,275.32,2688,0.05,4752080,1767,4.768030339619145e-05,587759,0.0005
2.7,16736,276.7,2688,0.05,4752760,1768,4.850496770814061e-05,587844,0.0005
2.69,16740,273.2,2688,0.05,4753808,1768,0.000117658288218081,587975,0.0005
2.68,16744,271.36,2688,0.05,4753960,1768,0.005003150086849928,587994,0.0005
2.64,16748,268.71,2688,0.05,4755128,1768,0.0010647433809936047,588140,0.0005
2.66,16752,268.09,2688,0.05,4755872,1769,0.0003874260000884533,588233,0.0005
2.65,16756,266.78,2688,0.05,4757176,1769,6.148163811303675e-05,588396,0.0005
2.67,16760,266.93,2688,0.05,4758024,1770,0.0004103637475054711,588502,0.0005
2.61,16764,263.92,2688,0.05,4758840,1770,3.027989441761747e-05,588604,0.0005
2.6,16768,263.97,2688,0.05,4759472,1770,0.00011091417400166392,588683,0.0005
2.5,16772,259.11,2688,0.05,4760136,1770,0.0010193258058279753,588766,0.0005
2.47,16776,255.55,2688,0.05,4761152,1771,0.0003653947205748409,588893,0.0005
2.47,16780,251.61,2688,0.05,4762760,1771,2.416784263914451e-05,589094,0.0005
2.6,16784,251.76,2688,0.05,4763344,1772,0.0009781861444935203,589167,0.0005
2.65,16788,254.77,2688,0.05,4765920,1772,0.0054644388146698475,589489,0.0005
2.72,16792,259.89,2688,0.05,4766976,1773,3.57494100171607e-05,589621,0.0005
2.67,16796,254.07,2688,0.05,4767904,1773,0.00014185148756951094,589737,0.0005
2.72,16800,255.37,2688,0.05,4769376,1774,0.0005671866820193827,589921,0.0005
2.81,16804,259.94,2688,0.05,4770296,1774,0.0023361225612461567,590036,0.0005
2.84,16808,261.35,2688,0.05,4771512,1775,8.336927567142993e-05,590188,0.0005
2.8,16812,260.12,2688,0.05,4772088,1775,0.00013550027506425977,590260,0.0005
2.79,16816,259.12,2688,0.05,4772960,1775,3.35524782713037e-05,590369,0.0005
2.77,16820,261.65,2688,0.05,4774664,1776,3.863240635837428e-05,590582,0.0005
2.65,16824,262.63,2688,0.05,4775544,1776,0.00048090529162436724,590692,0.0005
2.61,16828,258.63,2688,0.05,4776360,1776,5.45907168998383e-05,590794,0.0005
2.62,16832,256.58,2688,0.05,4777848,1777,8.926154987420887e-05,590980,0.0005
2.68,16836,256.14,2688,0.05,4778648,1777,0.00233688042499125,591080,0.0005
2.69,16840,258.35,2688,0.05,4779184,1777,0.0002810028090607375,591147,0.0005
2.66,16844,261.9,2688,0.05,4781576,1778,0.0010470772394910455,591446,0.0005
2.74,16848,270.49,2688,0.05,4782504,1779,0.0011249195085838437,591562,0.0005
2.77,16852,273.56,2688,0.05,4783640,1779,0.0026041513774544,591704,0.0005
2.79,16856,273.21,2688,0.05,4784008,1779,0.00010115572513313964,591750,0.0005
2.82,16860,272.37,2688,0.05,4785408,1780,0.0033257058821618557,591925,0.0005
2.85,16864,271.85,2688,0.05,4785896,1780,0.00014616972475778311,591986,0.0005
2.87,16868,275.33,2688,0.05,4787736,1781,4.633663411368616e-05,592216,0.0005
2.92,16872,280.55,2688,0.05,4788456,1781,4.282152804080397e-05,592306,0.0005
2.93,16876,284.15,2688,0.05,4789992,1781,0.000793831015471369,592498,0.0005
2.88,16880,287.67,2688,0.05,4790976,1782,0.0011484738206490874,592621,0.0005
2.78,16884,284.57,2688,0.05,4792264,1782,4.26962724304758e-05,592782,0.0005
2.73,16888,279.45,2688,0.05,4792704,1782,0.0005932904896326363,592837,0.0005
2.65,16892,268.64,2688,0.05,4793568,1783,0.0001489373971708119,592945,0.0005
2.61,16896,266.79,2688,0.05,4794200,1783,7.870307308621705e-05,593024,0.0005
2.59,16900,264.62,2688,0.05,4795168,1783,2.8700414986815304e-05,593145,0.0005
2.53,16904,261.34,2688,0.05,4796168,1784,0.0001281852019019425,593270,0.0005
2.47,16908,257.7,2688,0.05,4796544,1784,0.0006425745668821037,593317,0.0005
2.42,16912,255.12,2688,0.05,4797504,1784,0.00802390743046999,593437,0.0005
2.36,16916,252.63,2688,0.05,4798128,1784,0.0003564273938536644,593515,0.0005
2.33,16920,247.93,2688,0.05,4799568,1785,0.00028655867208726704,593695,0.0005
2.37,16924,246.4,2688,0.05,4800200,1785,0.0004297567065805197,593774,0.0005
2.46,16928,248.85,2688,0.05,4801880,1786,0.0002406944549875334,593984,0.0005
2.48,16932,249.87,2688,0.05,4802320,1786,0.00033286859979853034,594039,0.0005
2.5,16936,248.38,2688,0.05,4803640,1786,0.00014203473983798176,594204,0.0005
2.53,16940,248.11,2688,0.05,4804232,1787,0.0007029191474430263,594278,0.0005
2.59,16944,245.66,2688,0.05,4805400,1787,0.00032194057712331414,594424,0.0005
2.58,16948,239.55,2688,0.05,4806200,1787,0.0005455795326270163,594524,0.0005
2.57,16952,237.65,2688,0.05,4807400,1788,0.00011029716552002355,594674,0.0005
2.65,16956,238.6,2688,0.05,4808376,1788,0.00019256961240898818,594796,0.0005
2.67,16960,239.21,2688,0.05,4809784,1789,0.001001655007712543,594972,0.0005
2.82,16964,243.43,2688,0.05,4810336,1789,0.011218342930078506,595041,0.0005
2.8,16968,242.43,2688,0.05,4811664,1789,0.0002521254064049572,595207,0.0005
2.81,16972,239.27,2688,0.05,4812256,1790,3.5036526242038235e-05,595281,0.0005
2.82,16976,236.68,2688,0.05,4813424,1790,0.000163408592925407,595427,0.0005
2.82,16980,232.52,2688,0.05,4813824,1790,2.903764288930688e-05,595477,0.0005
2.87,16984,232.16,2688,0.05,4815296,1791,7.17703442205675e-05,595661,0.0005
2.93,16988,232.42,2688,0.05,4815864,1791,0.000882752297911793,595732,0.0005
2.93,16992,232.9,2688,0.05,4816968,1791,0.00020168411720078439,595870,0.0005
2.93,16996,233.78,2688,0.05,4817744,1792,0.008538399823009968,595967,0.0005
2.9,17000,234.45,2688,0.05,4819024,1792,0.00010078273771796376,596127,0.0005
